"","date","NDVI_hectareID_1","NDVI_sd_hectareID_1","NDVI_hectareID_2","NDVI_sd_hectareID_2","NDVI_hectareID_3","NDVI_sd_hectareID_3","NDVI_hectareID_4","NDVI_sd_hectareID_4","NDVI_hectareID_5","NDVI_sd_hectareID_5","NDVI_hectareID_6","NDVI_sd_hectareID_6","NDVI_hectareID_7","NDVI_sd_hectareID_7","NDVI_hectareID_8","NDVI_sd_hectareID_8","NDVI_hectareID_9","NDVI_sd_hectareID_9","NDVI_hectareID_10","NDVI_sd_hectareID_10","NDVI_hectareID_11","NDVI_sd_hectareID_11","NDVI_hectareID_12","NDVI_sd_hectareID_12","NDVI_hectareID_13","NDVI_sd_hectareID_13","NDVI_hectareID_14","NDVI_sd_hectareID_14","NDVI_hectareID_15","NDVI_sd_hectareID_15","NDVI_hectareID_16","NDVI_sd_hectareID_16","NDVI_hectareID_17","NDVI_sd_hectareID_17","NDVI_hectareID_18","NDVI_sd_hectareID_18","NDVI_hectareID_19","NDVI_sd_hectareID_19","NDVI_hectareID_20","NDVI_sd_hectareID_20","NDVI_hectareID_21","NDVI_sd_hectareID_21","NDVI_hectareID_22","NDVI_sd_hectareID_22","NDVI_hectareID_23","NDVI_sd_hectareID_23","NDVI_hectareID_24","NDVI_sd_hectareID_24","NDVI_hectareID_25","NDVI_sd_hectareID_25","NDVI_hectareID_26","NDVI_sd_hectareID_26","NDVI_hectareID_27","NDVI_sd_hectareID_27","NDVI_hectareID_28","NDVI_sd_hectareID_28","NDVI_hectareID_29","NDVI_sd_hectareID_29","NDVI_hectareID_30","NDVI_sd_hectareID_30","NDVI_hectareID_31","NDVI_sd_hectareID_31","NDVI_hectareID_32","NDVI_sd_hectareID_32","NDVI_hectareID_33","NDVI_sd_hectareID_33","NDVI_hectareID_34","NDVI_sd_hectareID_34","NDVI_hectareID_35","NDVI_sd_hectareID_35","NDVI_hectareID_36","NDVI_sd_hectareID_36","NDVI_hectareID_37","NDVI_sd_hectareID_37","NDVI_hectareID_38","NDVI_sd_hectareID_38","NDVI_hectareID_39","NDVI_sd_hectareID_39","NDVI_hectareID_40","NDVI_sd_hectareID_40","NDVI_hectareID_41","NDVI_sd_hectareID_41","NDVI_hectareID_42","NDVI_sd_hectareID_42","NDVI_hectareID_43","NDVI_sd_hectareID_43","NDVI_hectareID_44","NDVI_sd_hectareID_44","NDVI_hectareID_45","NDVI_sd_hectareID_45","NDVI_hectareID_46","NDVI_sd_hectareID_46","NDVI_hectareID_47","NDVI_sd_hectareID_47","NDVI_hectareID_48","NDVI_sd_hectareID_48","NDVI_hectareID_49","NDVI_sd_hectareID_49","NDVI_hectareID_50","NDVI_sd_hectareID_50","NDVI_hectareID_51","NDVI_sd_hectareID_51","NDVI_hectareID_52","NDVI_sd_hectareID_52","NDVI_hectareID_53","NDVI_sd_hectareID_53","NDVI_hectareID_54","NDVI_sd_hectareID_54","NDVI_hectareID_55","NDVI_sd_hectareID_55","NDVI_hectareID_56","NDVI_sd_hectareID_56","NDVI_hectareID_57","NDVI_sd_hectareID_57","NDVI_hectareID_58","NDVI_sd_hectareID_58","NDVI_hectareID_59","NDVI_sd_hectareID_59","NDVI_hectareID_60","NDVI_sd_hectareID_60","NDVI_hectareID_61","NDVI_sd_hectareID_61","NDVI_hectareID_62","NDVI_sd_hectareID_62","NDVI_hectareID_63","NDVI_sd_hectareID_63","NDVI_hectareID_64","NDVI_sd_hectareID_64","NDVI_hectareID_65","NDVI_sd_hectareID_65","NDVI_hectareID_66","NDVI_sd_hectareID_66","NDVI_hectareID_67","NDVI_sd_hectareID_67","NDVI_hectareID_68","NDVI_sd_hectareID_68","NDVI_hectareID_69","NDVI_sd_hectareID_69","NDVI_hectareID_70","NDVI_sd_hectareID_70","NDVI_hectareID_71","NDVI_sd_hectareID_71","NDVI_hectareID_72","NDVI_sd_hectareID_72","NDVI_hectareID_73","NDVI_sd_hectareID_73","NDVI_hectareID_74","NDVI_sd_hectareID_74","NDVI_hectareID_75","NDVI_sd_hectareID_75","NDVI_hectareID_76","NDVI_sd_hectareID_76","NDVI_hectareID_77","NDVI_sd_hectareID_77","NDVI_hectareID_78","NDVI_sd_hectareID_78","NDVI_hectareID_79","NDVI_sd_hectareID_79","NDVI_hectareID_80","NDVI_sd_hectareID_80","NDVI_hectareID_81","NDVI_sd_hectareID_81","NDVI_hectareID_82","NDVI_sd_hectareID_82","NDVI_hectareID_83","NDVI_sd_hectareID_83","NDVI_hectareID_84","NDVI_sd_hectareID_84","NDVI_hectareID_85","NDVI_sd_hectareID_85","NDVI_hectareID_86","NDVI_sd_hectareID_86","NDVI_hectareID_87","NDVI_sd_hectareID_87","NDVI_hectareID_88","NDVI_sd_hectareID_88","NDVI_hectareID_89","NDVI_sd_hectareID_89","NDVI_hectareID_90","NDVI_sd_hectareID_90","NDVI_hectareID_91","NDVI_sd_hectareID_91","NDVI_hectareID_92","NDVI_sd_hectareID_92","NDVI_hectareID_93","NDVI_sd_hectareID_93","NDVI_hectareID_94","NDVI_sd_hectareID_94","NDVI_hectareID_95","NDVI_sd_hectareID_95","NDVI_hectareID_96","NDVI_sd_hectareID_96","NDVI_hectareID_97","NDVI_sd_hectareID_97","NDVI_hectareID_98","NDVI_sd_hectareID_98","NDVI_hectareID_99","NDVI_sd_hectareID_99","NDVI_hectareID_100","NDVI_sd_hectareID_100","NDVI_hectareID_101","NDVI_sd_hectareID_101","NDVI_hectareID_102","NDVI_sd_hectareID_102","NDVI_hectareID_103","NDVI_sd_hectareID_103","NDVI_hectareID_104","NDVI_sd_hectareID_104","NDVI_hectareID_105","NDVI_sd_hectareID_105","NDVI_hectareID_106","NDVI_sd_hectareID_106","NDVI_hectareID_107","NDVI_sd_hectareID_107","NDVI_hectareID_108","NDVI_sd_hectareID_108","NDVI_hectareID_109","NDVI_sd_hectareID_109","NDVI_hectareID_110","NDVI_sd_hectareID_110","NDVI_hectareID_111","NDVI_sd_hectareID_111","NDVI_hectareID_112","NDVI_sd_hectareID_112","NDVI_hectareID_113","NDVI_sd_hectareID_113","NDVI_hectareID_114","NDVI_sd_hectareID_114","NDVI_hectareID_115","NDVI_sd_hectareID_115","NDVI_hectareID_116","NDVI_sd_hectareID_116","NDVI_hectareID_117","NDVI_sd_hectareID_117","NDVI_hectareID_118","NDVI_sd_hectareID_118","NDVI_hectareID_119","NDVI_sd_hectareID_119","NDVI_hectareID_120","NDVI_sd_hectareID_120","NDVI_hectareID_121","NDVI_sd_hectareID_121","NDVI_hectareID_122","NDVI_sd_hectareID_122","NDVI_hectareID_123","NDVI_sd_hectareID_123","NDVI_hectareID_124","NDVI_sd_hectareID_124","NDVI_hectareID_125","NDVI_sd_hectareID_125","NDVI_hectareID_126","NDVI_sd_hectareID_126","NDVI_hectareID_127","NDVI_sd_hectareID_127","NDVI_hectareID_128","NDVI_sd_hectareID_128","NDVI_hectareID_129","NDVI_sd_hectareID_129"
"60",2020-03-26,0.887954,0,NA,NA,NA,NA,NA,NA,0.885437,0,NA,NA,NA,NA,NA,NA,0.893096,0,NA,NA,NA,NA,NA,NA,NA,NA,0.889522,0,NA,NA,NA,NA,0.891546,0,NA,NA,0.890508,0,0.895215,0,NA,NA,NA,NA,NA,NA,NA,NA,0.89317,0,NA,NA,0.897325,0,NA,NA,0.882489,0,NA,NA,NA,NA,NA,NA,0.844525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889908,0,NA,NA,0.885897,0,0.541392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888242,0,0.900028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902467,0,0.897363,0,NA,NA,0.884136,0,NA,NA,NA,NA,NA,NA,0.903879,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894076,0,0.900858,0,NA,NA,NA,NA,NA,NA,NA,NA,0.890411,0,NA,NA,0.901139,0,0.893779,0,NA,NA,0.847358,0,0.894644,0,NA,NA
"61",2020-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896704,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896958,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-04-15,NA,NA,0.691984,0,NA,NA,0.849865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712221,0,NA,NA,NA,NA,0.814514,0,NA,NA,NA,NA,0.652398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858858,0,NA,NA,NA,NA,0.839638,0,0.818793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2020-04-20,0.904762,0,NA,NA,0.90056,0,0.881494,0,0.906719,0,0.859325,0,NA,NA,NA,NA,0.905739,0,0.898374,0,0.850403,0,NA,NA,0.893929,0,0.908331,0,0.907681,0,NA,NA,NA,NA,0.896128,0,0.898975,0,0.910185,0,NA,NA,0.913547,0,0.904086,0,NA,NA,0.907799,0,NA,NA,0.910534,0,NA,NA,NA,NA,0.882642,0,0.901523,0,0.915094,0,0.905867,0,0.900908,0,NA,NA,NA,NA,0.900963,0,0.89411,0,0.912192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91288,0,0.911053,0,0.912207,0,0.909765,0,0.912148,0,0.91898,0,0.900102,0,0.81354,0,0.868589,0,NA,NA,0.846154,0,NA,NA,0.825347,0,0.909274,0,0.900635,0,0.908179,0,NA,NA,NA,NA,NA,NA,0.912579,0,0.769417,0,NA,NA,NA,NA,0.908825,0,0.892845,0,0.906195,0,0.826142,0,NA,NA,0.915951,0,0.906949,0,0.887451,0,0.911815,0,NA,NA,NA,NA,0.914062,0,0.851744,0,NA,NA,0.920562,0,NA,NA,0.908691,0,0.9046,0,NA,NA,0.882134,0,0.897108,0,NA,NA,0.904762,0,0.907435,0,0.898249,0,NA,NA,0.906649,0,0.907998,0,0.906448,0,0.856606,0,0.905788,0,0.915665,0,0.895595,0,NA,NA,0.910248,0,0.90458,0,0.903623,0,0.805424,0,0.908755,0,0.885621,0,NA,NA,NA,NA,0.854637,0,0.883779,0,0.910761,0,0.915249,0,0.884964,0,0.912231,0,0.904886,0,NA,NA,0.911452,0,0.910386,0,0.858467,0,0.905591,0,0.907051,0,0.8974,0,0.916589,0,0.906139,0,0.911851,0,0.909465,0,0.896311,0,0.910537,0
"64",2020-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908679,0,NA,NA,0.869716,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.721082,0,0.90824,0,NA,NA,NA,NA,NA,NA,NA,NA,0.731849,0,NA,NA,NA,NA,NA,NA,NA,NA,0.905778,0,NA,NA,0.498968,0,NA,NA,NA,NA,NA,NA,NA,NA,0.877095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894865,0,NA,NA,NA,NA,NA,NA,NA,NA,0.896633,0,NA,NA,NA,NA,NA,NA,0.908222,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899338,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-05,0.883875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877304,0,NA,NA,NA,NA,0.873329,0,NA,NA,NA,NA,NA,NA,NA,NA,0.874269,0,NA,NA,0.880012,0,0.889573,0,NA,NA,NA,NA,NA,NA,NA,NA,0.883795,0,NA,NA,0.885703,0,NA,NA,NA,NA,0.874793,0,NA,NA,NA,NA,0.882353,0,NA,NA,NA,NA,NA,NA,0.829697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872029,0,0.695102,0,NA,NA,0.445034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809137,0,0.888575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881816,0,NA,NA,0.892116,0,NA,NA,0.828724,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86806,0,0.836807,0,0.874615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894185,0,NA,NA,NA,NA,NA,NA,0.467678,0,0.85785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888537,0,NA,NA,0.873053,0,NA,NA,NA,NA,0.869707,0,NA,NA,NA,NA,0.881182,0,0.88863,0,NA,NA,0.894189,0,NA,NA,NA,NA,0.881767,0,NA,NA,0.871901,0
"66",2020-05-10,0.906386,0,0.779686,0,0.904928,0,0.914406,0,0.906456,0,0.916611,0,0.911151,0,0.906725,0,0.905845,0,NA,NA,0.918765,0,0.905413,0,0.897023,0,0.909769,0,0.911647,0,0.811977,0,0.912299,0,0.911354,0,NA,NA,0.913027,0,0.909413,0,0.915039,0,0.906027,0,0.918503,0,NA,NA,0.918982,0,NA,NA,0.913036,0,0.900774,0,0.900094,0,0.905527,0,0.912513,0,NA,NA,0.902439,0,0.909446,0,NA,NA,0.899336,0,0.892473,0,0.92212,0,0.904607,0,0.908836,0,0.911897,0,0.919488,0,0.828957,0,0.913016,0,0.912345,0,0.912756,0,0.908887,0,0.917932,0,0.921345,0,0.899525,0,0.824639,0,NA,NA,0.905442,0,0.914481,0,0.899123,0,0.854707,0,0.912924,0,0.848854,0,0.907407,0,0.886858,0,0.860702,0,0.913417,0,0.918278,0,0.901988,0,0.910398,0,0.912014,0,0.912586,0,0.899787,0,0.920235,0,0.908633,0,0.906433,0,0.914103,0,NA,NA,0.889492,0,0.916065,0,0.915956,0,0.910471,0,0.905226,0,0.918314,0,0.908961,0,0.920145,0,0.909652,0,0.904444,0,0.908333,0,0.920108,0,0.916885,0,0.907837,0,0.91167,0,0.899003,0,0.9049,0,0.909774,0,0.914349,0,0.90638,0,0.907213,0,0.908251,0,0.915879,0,NA,NA,0.934223,0,0.909378,0,0.919135,0,0.902919,0,0.90722,0,0.905172,0,0.8121,0,0.912608,0,0.896387,0,0.915007,0,0.905679,0,0.915966,0,0.90508,0,0.910931,0,0.919757,0,0.909784,0,0.898333,0,0.904673,0,0.921765,0,0.912891,0,0.91173,0,0.90648,0,0.904005,0,0.906406,0,0.899515,0,0.919355,0,0.91095,0,0.913832,0,0.908257,0,0.910317,0,0.896882,0
"67",2020-05-20,NA,NA,0.719534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-06-04,0.852255,0,0.739821,0,0.769784,0,0.860864,0,NA,NA,0.868916,0,0.865414,0,NA,NA,NA,NA,0.85406,0,0.82345,0,NA,NA,0.826766,0,NA,NA,0.855388,0,0.78745,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858662,0,NA,NA,NA,NA,NA,NA,NA,NA,0.859257,0,NA,NA,NA,NA,NA,NA,0.8754,0,0.792698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861937,0,NA,NA,0.861526,0,NA,NA,NA,NA,0.8266,0,0.811658,0,0.868777,0,0.859171,0,NA,NA,NA,NA,NA,NA,0.866569,0,NA,NA,0.877204,0,0.859712,0,0.860857,0,NA,NA,NA,NA,0.837018,0,0.859769,0,0.850197,0,NA,NA,0.837259,0,0.860599,0,NA,NA,0.854123,0,NA,NA,NA,NA,0.837927,0,0.87529,0,NA,NA,0.801147,0,NA,NA,0.847511,0,NA,NA,0.859166,0,NA,NA,0.849462,0,0.856819,0,0.741588,0,NA,NA,0.850682,0,NA,NA,NA,NA,NA,NA,NA,NA,0.826763,0,0.8,0,0.764842,0,NA,NA,0.84651,0,NA,NA,0.855053,0,0.867415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863942,0,NA,NA,NA,NA,NA,NA,0.851876,0,NA,NA,NA,NA,NA,NA,NA,NA,0.858892,0,NA,NA
"70",2020-06-09,0.903661,0,0.788335,0,0.897533,0,0.908586,0,0.897285,0,0.915143,0,0.906684,0,0.903035,0,0.896113,0,0.897356,0,0.914536,0,0.899669,0,0.883262,0,0.90011,0,0.905148,0,0.813997,0,0.906521,0,0.90519,0,0.896229,0,0.906299,0,0.905341,0,0.906662,0,0.900218,0,0.912052,0,0.902739,0,0.916484,0,0.907559,0,0.908768,0,0.895987,0,0.886157,0,0.89847,0,0.908723,0,0.901724,0,0.901639,0,0.907044,0,0.902655,0,0.887433,0,0.881513,0,0.915797,0,0.90104,0,0.901451,0,0.908882,0,0.915328,0,0.821704,0,0.901351,0,0.90388,0,0.902359,0,0.897959,0,0.911095,0,0.917852,0,0.891993,0,0.817417,0,0.900686,0,0.899582,0,0.911405,0,0.896238,0,0.849708,0,0.905118,0,0.890954,0,0.893866,0,0.879305,0,0.854083,0,0.912477,0,0.901379,0,0.900075,0,0.907046,0,0.909091,0,0.90554,0,0.892039,0,0.913502,0,0.904276,0,0.904978,0,0.908208,0,0.905397,0,0.880207,0,0.907484,0,0.910622,0,0.90586,0,0.89659,0,0.912795,0,0.904932,0,0.907877,0,0.908961,0,0.898011,0,0.902642,0,0.914909,0,0.913414,0,0.89659,0,0.906226,0,0.888494,0,0.887529,0,0.904503,0,0.91072,0,0.895249,0,0.897453,0,0.902136,0,0.907572,0,0.902303,0,0.912547,0,0.903652,0,0.914427,0,0.88686,0,0.899116,0,0.896527,0,0.792593,0,0.896346,0,0.887556,0,0.910943,0,0.903368,0,0.910516,0,0.899404,0,0.899707,0,0.913979,0,0.905278,0,0.898425,0,0.899619,0,0.917262,0,0.898848,0,0.903426,0,0.906446,0,0.897529,0,0.9,0,0.893505,0,0.915202,0,0.903676,0,0.907605,0,0.89899,0,0.905935,0,0.901684,0
"71",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902246,0,NA,NA,0.909465,0,0.889816,0,NA,NA,NA,NA,NA,NA,0.689298,0,0.899713,0,0.821112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863103,0,NA,NA,0.213279,0,NA,NA,NA,NA,NA,NA,NA,NA,0.882911,0,0.859504,0,0.795367,0,NA,NA,0.914436,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905994,0,NA,NA,NA,NA,NA,NA,0.373474,0,NA,NA,NA,NA,NA,NA,0.90423,0,NA,NA,0.895498,0,NA,NA,NA,NA,NA,NA,NA,NA,0.887247,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89393,0,0.88698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893377,0,0.890058,0,0.906103,0,NA,NA,NA,NA,0.88754,0,0.908646,0,NA,NA,NA,NA,0.897648,0,NA,NA,NA,NA
